tripID,timeStamp,longitude,latitude
12,23-12-2017 17:55:23,12.874033,43.049533
12,23-12-2017 17:55:24,12.875183,43.0493
12,23-12-2017 17:55:25,12.876283,43.049133
12,23-12-2017 17:55:26,12.87725,43.049116
12,23-12-2017 17:55:27,12.878833,43.048566
12,23-12-2017 17:55:28,12.879566,43.04785
12,23-12-2017 17:55:29,12.8803,43.0472
12,23-12-2017 17:55:30,12.88115,43.046716
12,23-12-2017 17:55:31,12.881783,43.046116
12,23-12-2017 17:55:32,12.882116,43.045366
12,23-12-2017 17:55:33,12.8825,43.04455
12,23-12-2017 17:55:34,12.882733,43.0437
12,23-12-2017 17:55:38,12.88325,43.042916
12,23-12-2017 17:55:39,12.8838,43.042166
12,23-12-2017 17:55:40,12.88435,43.041416
12,23-12-2017 17:56:43,12.884966,43.040683
12,23-12-2017 17:56:44,12.88565,43.03995
12,23-12-2017 17:56:45,12.886366,43.03925
12,23-12-2017 17:56:46,12.887016,43.038616
12,23-12-2017 17:56:47,12.888533,43.038066
12,23-12-2017 17:56:48,12.89,43.0376
12,23-12-2017 17:56:49,12.891533,43.03705
12,23-12-2017 17:56:50,12.8929,43.036516
12,23-12-2017 17:56:51,12.893733,43.035566
12,23-12-2017 17:56:52,12.89435,43.034533
12,23-12-2017 17:56:53,12.8945,43.033716
12,23-12-2017 17:56:54,12.89515,43.034466
12,23-12-2017 17:56:55,12.8958,43.035566
12,23-12-2017 17:56:56,12.896333,43.036516
12,23-12-2017 17:56:57,12.89675,43.037266
12,23-12-2017 17:56:58,12.89715,43.038033
12,23-12-2017 17:56:59,12.897466,43.038716
12,23-12-2017 17:57:00,12.89775,43.039516
12,23-12-2017 17:57:01,12.897983,43.040316
12,23-12-2017 17:57:02,12.898016,43.041083
12,23-12-2017 17:57:03,12.897983,43.041983
12,23-12-2017 17:57:04,12.897916,43.0429
12,23-12-2017 17:57:05,12.897933,43.0438
12,23-12-2017 17:57:06,12.898083,43.044616
12,23-12-2017 17:57:07,12.898583,43.045233
12,23-12-2017 17:57:08,12.899416,43.0457
12,23-12-2017 17:57:09,12.900516,43.045933
12,23-12-2017 17:57:10,12.901733,43.0461
12,23-12-2017 17:57:11,12.902883,43.046316
12,23-12-2017 17:57:12,12.903983,43.0466
12,23-12-2017 17:57:13,12.90505,43.046883
12,23-12-2017 17:57:14,12.906033,43.047216
12,23-12-2017 17:57:15,12.90695,43.047583
12,23-12-2017 17:57:16,12.9079,43.04795
12,23-12-2017 17:57:17,12.908833,43.048383
12,23-12-2017 17:57:18,12.909783,43.048883
12,23-12-2017 17:57:19,12.91075,43.04945
12,23-12-2017 17:57:20,12.911666,43.05
12,23-12-2017 17:57:21,12.91275,43.0504
12,23-12-2017 17:57:22,12.913883,43.0507
12,23-12-2017 17:57:23,12.915,43.051083
12,23-12-2017 17:57:24,12.91615,43.051516
12,23-12-2017 17:57:25,12.917416,43.0519
12,23-12-2017 17:57:26,12.91865,43.05225
12,23-12-2017 17:57:27,12.919766,43.052533
12,23-12-2017 17:57:28,12.920933,43.052633
12,23-12-2017 17:57:29,12.9221,43.052733
12,23-12-2017 17:57:30,12.923233,43.052566
12,23-12-2017 17:57:31,12.924316,43.052633
12,23-12-2017 17:57:32,12.925383,43.052816
12,23-12-2017 17:57:33,12.926433,43.053183
12,23-12-2017 17:57:34,12.9274,43.053616
12,23-12-2017 17:57:35,12.9283,43.0541
12,23-12-2017 17:57:36,12.9292,43.05465
12,23-12-2017 17:57:37,12.93005,43.0552
12,23-12-2017 17:57:38,12.9308,43.0557
12,23-12-2017 17:57:39,12.9315,43.056333
12,23-12-2017 17:57:40,12.932166,43.057033
12,23-12-2017 17:57:41,12.932933,43.057683
12,23-12-2017 17:57:42,12.933783,43.058366
12,23-12-2017 17:57:43,12.934683,43.059116
12,23-12-2017 17:57:44,12.935633,43.05975
12,23-12-2017 17:57:45,12.936533,43.06025
12,23-12-2017 17:57:46,12.936983,43.06095
12,23-12-2017 17:57:47,12.937433,43.061766
12,23-12-2017 17:57:48,12.93815,43.06245
12,23-12-2017 17:57:49,12.938866,43.0631
12,23-12-2017 17:57:50,12.939383,43.06385
12,23-12-2017 17:57:51,12.94075,43.06455
12,23-12-2017 17:57:52,12.939766,43.065316
12,23-12-2017 17:57:53,12.939033,43.065816
12,23-12-2017 17:57:54,12.940233,43.066233
12,23-12-2017 17:57:55,12.94105,43.06575
12,23-12-2017 17:57:56,12.942333,43.06565
12,23-12-2017 17:57:57,12.943383,43.06625
12,23-12-2017 17:57:58,12.94425,43.067133
12,23-12-2017 17:57:59,12.945483,43.067616
12,23-12-2017 17:58:00,12.946733,43.068066
12,23-12-2017 17:58:01,12.94705,43.069166
12,23-12-2017 17:58:02,12.94755,43.070283
12,23-12-2017 17:58:03,12.948533,43.0713
12,23-12-2017 17:58:04,12.94915,43.071783
12,23-12-2017 17:58:05,12.950016,43.072233
12,23-12-2017 17:58:06,12.950983,43.072433
12,23-12-2017 17:58:07,12.951883,43.0725
12,23-12-2017 17:58:08,12.953416,43.073066
12,23-12-2017 17:58:09,12.954183,43.0734
12,23-12-2017 17:58:10,12.9549,43.073766
12,23-12-2017 17:58:11,12.9554,43.074316
12,23-12-2017 17:58:12,12.95595,43.074883
12,23-12-2017 17:58:13,12.956683,43.075383
12,23-12-2017 17:58:14,12.957366,43.07585
12,23-12-2017 17:58:15,12.958933,43.076083
12,23-12-2017 17:58:16,12.960466,43.076216
12,23-12-2017 17:58:17,12.961266,43.07665
12,23-12-2017 17:58:18,12.962116,43.076983
12,23-12-2017 17:58:19,12.963,43.077233
12,23-12-2017 17:58:20,12.963866,43.077483
12,23-12-2017 17:58:21,12.964766,43.077466
12,23-12-2017 17:58:22,12.965633,43.077283
12,23-12-2017 17:58:23,12.96655,43.077133
12,23-12-2017 17:58:24,12.96745,43.077
12,23-12-2017 17:58:25,12.968966,43.076633
12,23-12-2017 17:58:26,12.970083,43.076833
12,23-12-2017 17:58:27,12.9712,43.07675
12,23-12-2017 17:58:28,12.972083,43.076233
12,23-12-2017 17:58:29,12.973016,43.075933
12,23-12-2017 17:58:30,12.974433,43.075933
12,23-12-2017 17:58:31,12.97595,43.075766
12,23-12-2017 17:58:32,12.9776,43.075583
12,23-12-2017 17:58:33,12.978566,43.075566
12,23-12-2017 17:58:34,12.97945,43.075766
12,23-12-2017 17:58:35,12.980133,43.076183
12,23-12-2017 17:58:36,12.980916,43.076566
12,23-12-2017 17:58:37,12.982583,43.076566
12,23-12-2017 17:58:38,12.984166,43.07645
12,23-12-2017 17:58:39,12.9852,43.077033
12,23-12-2017 17:58:40,12.986566,43.077316
12,23-12-2017 17:58:41,12.9875,43.077266
12,23-12-2017 17:58:42,12.98845,43.077333
12,23-12-2017 17:58:43,12.989533,43.077383
12,23-12-2017 17:58:44,12.990566,43.077666
12,23-12-2017 17:58:45,12.991616,43.078016
12,23-12-2017 17:58:46,12.992616,43.078283
12,23-12-2017 17:58:47,12.993516,43.078616
12,23-12-2017 17:58:48,12.994983,43.078933
12,23-12-2017 17:58:49,12.99585,43.078683
12,23-12-2017 17:58:50,12.996883,43.0787
12,23-12-2017 17:58:51,12.997916,43.0789
12,23-12-2017 17:58:52,12.998933,43.079716
12,23-12-2017 17:58:53,12.9993,43.080383
12,23-12-2017 17:58:54,12.999866,43.080966
12,23-12-2017 17:58:55,13.00065,43.081266
12,23-12-2017 17:58:56,13.001966,43.081283
12,23-12-2017 17:58:57,13.002533,43.082116
12,23-12-2017 17:58:58,13.002733,43.082783
12,23-12-2017 17:58:59,13.00285,43.08345
12,23-12-2017 17:59:00,13.0034,43.084
12,23-12-2017 17:59:01,13.003966,43.0845
12,23-12-2017 17:59:02,13.004083,43.085183
12,23-12-2017 17:59:03,13.00445,43.0859
12,23-12-2017 17:59:04,13.005066,43.086566
12,23-12-2017 17:59:05,13.005733,43.0872
12,23-12-2017 17:59:06,13.00635,43.087783
12,23-12-2017 17:59:07,13.007016,43.087216
12,23-12-2017 17:59:08,13.0075,43.0878
12,23-12-2017 17:59:09,13.006816,43.088816
12,23-12-2017 17:59:10,13.0071,43.089966
12,23-12-2017 18:00:02,13.008033,43.090866
12,23-12-2017 18:00:03,13.009166,43.091166
12,23-12-2017 18:00:04,13.009833,43.092266
12,23-12-2017 18:00:05,13.00995,43.09295
12,23-12-2017 18:00:06,13.010333,43.093616
12,23-12-2017 18:00:07,13.0109,43.094183
12,23-12-2017 18:00:08,13.011066,43.09485
12,23-12-2017 18:00:09,13.01135,43.095533
12,23-12-2017 18:00:10,13.011866,43.0961
12,23-12-2017 18:00:11,13.012233,43.0968
12,23-12-2017 18:00:12,13.012366,43.097583
12,23-12-2017 18:00:13,13.012566,43.098416
12,23-12-2017 18:00:14,13.0129,43.099233
12,23-12-2017 18:00:15,13.013566,43.099816
12,23-12-2017 18:00:16,13.014266,43.10045
12,23-12-2017 18:00:17,13.014933,43.101233
12,23-12-2017 18:00:18,13.015566,43.102066
12,23-12-2017 18:00:19,13.01615,43.102966
12,23-12-2017 18:00:20,13.016716,43.103833
12,23-12-2017 18:00:21,13.017266,43.10465
12,23-12-2017 18:00:22,13.017983,43.105366
12,23-12-2017 18:00:23,13.018716,43.1061
12,23-12-2017 18:00:24,13.019233,43.10695
12,23-12-2017 18:00:25,13.019733,43.10785
12,23-12-2017 18:00:26,13.020233,43.108716
12,23-12-2017 18:00:27,13.020616,43.109583
12,23-12-2017 18:00:28,13.021316,43.110366
12,23-12-2017 18:00:29,13.022216,43.111
12,23-12-2017 18:00:30,13.0233,43.111416
12,23-12-2017 18:00:31,13.0243,43.11195
12,23-12-2017 18:00:32,13.025383,43.112466
12,23-12-2017 18:00:33,13.026383,43.112966
12,23-12-2017 18:00:34,13.027133,43.11335
12,23-12-2017 18:00:35,13.027633,43.113883
12,23-12-2017 18:00:36,13.028916,43.114333
12,23-12-2017 18:00:37,13.02995,43.114683
12,23-12-2017 18:00:38,13.031066,43.115066
12,23-12-2017 18:00:39,13.032333,43.11515
12,23-12-2017 18:00:40,13.033566,43.115
12,23-12-2017 18:00:41,13.034766,43.115033
12,23-12-2017 18:00:42,13.035716,43.1155
12,23-12-2017 18:00:43,13.036166,43.1163
12,23-12-2017 18:00:44,13.036183,43.11715
12,23-12-2017 18:00:45,13.036666,43.117833
12,23-12-2017 18:00:46,13.037633,43.118466
12,23-12-2017 18:00:47,13.038633,43.119133
12,23-12-2017 18:00:48,13.0397,43.119816
12,23-12-2017 18:00:49,13.04085,43.1203
12,23-12-2017 18:00:50,13.041666,43.1209
12,23-12-2017 18:00:51,13.04255,43.1215
12,23-12-2017 18:00:52,13.043283,43.122066
12,23-12-2017 18:00:53,13.043416,43.122883
12,23-12-2017 18:00:54,13.043483,43.12375
12,23-12-2017 18:00:55,13.044,43.124466
12,23-12-2017 18:00:56,13.04505,43.124966
12,23-12-2017 18:00:57,13.045983,43.125416
12,23-12-2017 18:00:58,13.0466,43.12595
12,23-12-2017 18:00:59,13.048466,43.1259
12,23-12-2017 18:01:00,13.049883,43.126566
12,23-12-2017 18:01:01,13.050683,43.127033
12,23-12-2017 18:01:02,13.05165,43.1271
12,23-12-2017 18:01:03,13.052316,43.127616
12,23-12-2017 18:01:04,13.052566,43.12825
12,23-12-2017 18:01:05,13.0539,43.128316
12,23-12-2017 18:01:06,13.05485,43.128416
12,23-12-2017 18:01:07,13.055516,43.127916
12,23-12-2017 18:01:08,13.056366,43.12725
12,23-12-2017 18:01:09,13.056833,43.1266
12,23-12-2017 18:01:10,13.057283,43.125983
12,23-12-2017 18:01:11,13.0581,43.125416
12,23-12-2017 18:01:12,13.058716,43.1247
12,23-12-2017 18:01:13,13.059333,43.123983
12,23-12-2017 18:01:14,13.059533,43.123183
12,23-12-2017 18:01:15,13.059266,43.122333
12,23-12-2017 18:01:16,13.05875,43.121633
12,23-12-2017 18:01:17,13.05785,43.1212
12,23-12-2017 18:01:18,13.057266,43.120433
12,23-12-2017 18:01:19,13.05665,43.119583
12,23-12-2017 18:01:20,13.055933,43.118766
12,23-12-2017 18:01:21,13.05555,43.117916
12,23-12-2017 18:01:22,13.055516,43.117
12,23-12-2017 18:01:23,13.055316,43.116066
12,23-12-2017 18:01:24,13.054916,43.115166
12,23-12-2017 18:01:25,13.054266,43.114433
12,23-12-2017 18:01:26,13.053233,43.11395
12,23-12-2017 18:01:27,13.05255,43.11335
12,23-12-2017 18:01:28,13.05225,43.112583
12,23-12-2017 18:01:29,13.051766,43.111816
12,23-12-2017 18:01:30,13.051333,43.111
12,23-12-2017 18:01:31,13.050983,43.110116
12,23-12-2017 18:01:32,13.050633,43.109183
12,23-12-2017 18:01:33,13.050416,43.108283
12,23-12-2017 18:01:34,13.050016,43.107616
12,23-12-2017 18:01:35,13.0493,43.107116
12,23-12-2017 18:01:36,13.049033,43.106366
12,23-12-2017 18:01:37,13.049033,43.105533
12,23-12-2017 18:01:38,13.0487,43.1047
12,23-12-2017 18:01:39,13.048483,43.103866
12,23-12-2017 18:01:40,13.048283,43.10305
12,23-12-2017 18:01:41,13.048,43.102283
12,23-12-2017 18:01:42,13.0482,43.10155
12,23-12-2017 18:01:43,13.04835,43.100833
12,23-12-2017 18:01:44,13.0479,43.100083
12,23-12-2017 18:01:45,13.04735,43.099233
12,23-12-2017 18:01:46,13.047283,43.098316
12,23-12-2017 18:01:47,13.047483,43.097316
12,23-12-2017 18:01:48,13.04775,43.096383
12,23-12-2017 18:01:49,13.048583,43.0957
12,23-12-2017 18:01:50,13.049066,43.095083
12,23-12-2017 18:01:51,13.04895,43.094266
12,23-12-2017 18:01:52,13.049333,43.093483
12,23-12-2017 18:01:53,13.0494,43.09265
12,23-12-2017 18:01:54,13.0493,43.091716
12,23-12-2017 18:01:55,13.049016,43.09075
12,23-12-2017 18:01:56,13.0487,43.08985
12,23-12-2017 18:01:57,13.04795,43.089233
12,23-12-2017 18:01:58,13.047066,43.08865
12,23-12-2017 18:01:59,13.046316,43.088183
12,23-12-2017 18:02:00,13.046066,43.087516
12,23-12-2017 18:02:01,13.045433,43.0868
12,23-12-2017 18:02:02,13.044966,43.086
12,23-12-2017 18:02:03,13.044666,43.085333
12,23-12-2017 18:02:04,13.044233,43.08475
12,23-12-2017 18:02:05,13.043783,43.083566
12,23-12-2017 18:02:06,13.0437,43.082566
12,23-12-2017 18:02:07,13.0436,43.081533
12,23-12-2017 18:02:08,13.044666,43.080766
12,23-12-2017 18:02:09,13.04565,43.0808
12,23-12-2017 18:02:10,13.046783,43.08085
12,23-12-2017 18:02:11,13.0479,43.0808
12,23-12-2017 18:02:12,13.049,43.08065
12,23-12-2017 18:02:13,13.05,43.0805
12,23-12-2017 18:02:14,13.050883,43.080183
12,23-12-2017 18:02:15,13.051683,43.079683
12,23-12-2017 18:02:16,13.052533,43.079166
12,23-12-2017 18:02:17,13.053416,43.0786
12,23-12-2017 18:02:18,13.05425,43.078083
12,23-12-2017 18:02:19,13.055066,43.077566
12,23-12-2017 18:02:20,13.055966,43.077116
12,23-12-2017 18:02:21,13.057,43.076716
12,23-12-2017 18:02:22,13.058,43.07645
12,23-12-2017 18:02:23,13.058916,43.076216
12,23-12-2017 18:02:24,13.0598,43.076
12,23-12-2017 18:02:25,13.060633,43.075783
12,23-12-2017 18:02:26,13.061566,43.075616
12,23-12-2017 18:02:27,13.062516,43.075366
12,23-12-2017 18:02:28,13.063933,43.07575
12,23-12-2017 18:02:29,13.0653,43.07635
12,23-12-2017 18:02:30,13.066966,43.076583
12,23-12-2017 18:02:31,13.067983,43.07675
12,23-12-2017 18:02:32,13.0689,43.077033
12,23-12-2017 18:02:33,13.069766,43.077316
12,23-12-2017 18:02:34,13.070616,43.0776
12,23-12-2017 18:02:35,13.071433,43.077883
12,23-12-2017 18:02:36,13.0729,43.0784
12,23-12-2017 18:02:56,13.07415,43.078883
12,23-12-2017 18:02:57,13.075116,43.079183
12,23-12-2017 18:02:58,13.076916,43.079416
12,23-12-2017 18:02:59,13.078016,43.079366
12,23-12-2017 18:03:00,13.0791,43.07925
12,23-12-2017 18:03:01,13.080116,43.079166
12,23-12-2017 18:03:02,13.081,43.079016
12,23-12-2017 18:03:03,13.082766,43.07915
12,23-12-2017 18:03:04,13.083766,43.0794
12,23-12-2017 18:03:05,13.0848,43.079683
12,23-12-2017 18:03:06,13.085933,43.080033
12,23-12-2017 18:03:07,13.087083,43.080366
12,23-12-2017 18:03:08,13.08815,43.0807
12,23-12-2017 18:03:09,13.089316,43.081033
12,23-12-2017 18:03:10,13.090466,43.08135
12,23-12-2017 18:03:11,13.0916,43.081666
12,23-12-2017 18:03:12,13.0928,43.082066
12,23-12-2017 18:03:13,13.09405,43.0825
12,23-12-2017 18:03:14,13.095316,43.08275
12,23-12-2017 18:03:15,13.09615,43.083316
12,23-12-2017 18:03:16,13.096983,43.084033
12,23-12-2017 18:03:17,13.0981,43.084583
12,23-12-2017 18:03:18,13.0991,43.085033
12,23-12-2017 18:03:19,13.100133,43.085583
